,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,title,url,paper_id,citations,paper_url,git_urls,Repository,Stars,Forks,Downloads,Watchers,Open Issues,Network Count,Commit Count,Age (days),Languages,Language percs,Code total,Main language,Main language lines,Type
211,211,225.0,225.0,225.0,225.0,225.0,Modelling symbolic music: Beyond the piano roll,https://scholar.google.com/scholar?q=Modelling%20symbolic%20music%3A%20Beyond%20the%20piano%20roll,225,34.0,http://proceedings.mlr.press/v63/walder88.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
212,212,226.0,226.0,226.0,226.0,226.0,A first look at music composition using lstm recurrent neural networks,https://scholar.google.com/scholar?q=A%20first%20look%20at%20music%20composition%20using%20lstm%20recurrent%20neural%20networks,226,405.0,https://people.idsia.ch/~juergen/blues/IDSIA-07-02.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
213,213,227.0,227.0,227.0,227.0,227.0,"Conlon: A pseudo-song generator based on a new
pianoroll, wasserstein autoencoders, and optimal interpolations",https://scholar.google.com/scholar?q=Conlon%3A%20A%20pseudo-song%20generator%20based%20on%20a%20new%0Apianoroll%2C%20wasserstein%20autoencoders%2C%20and%20optimal%20interpolations,227,5.0,https://flore.unifi.it/bitstream/2158/1213892/1/2020_ISMIR_CONLON.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
214,214,228.0,228.0,228.0,228.0,228.0,"Modeling temporal tonal relations in polyphonic music through deep
networks with a novel image-based representation",https://scholar.google.com/scholar?q=Modeling%20temporal%20tonal%20relations%20in%20polyphonic%20music%20through%20deep%0Anetworks%20with%20a%20novel%20image-based%20representation,228,38.0,https://ojs.aaai.org/index.php/AAAI/article/view/11880/11739,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
215,215,229.0,229.0,229.0,229.0,229.0,"abc notation home page, accessed on 21/12/2016",https://scholar.google.com/scholar?q=abc%20notation%20home%20page%2C%20accessed%20on%2021/12/2016,229,32.0,https://www.sciencedirect.com/science/article/pii/S0165032719307670?casa_token=RK3MehT2EuAAAAAA:VU5eqD_m-jGffnTRBMvmXFDAzWiKaD6YKtpvJ2SU9MRjCITqjb3IMc13mKY1T7acTPWmuQj6-A,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
216,216,230.0,230.0,230.0,230.0,230.0,"Distributed representations of words and
phrases and their compositionality",https://scholar.google.com/scholar?q=Distributed%20representations%20of%20words%20and%0Aphrases%20and%20their%20compositionality,230,41093.0,https://proceedings.neurips.cc/paper/2013/file/9aa42b31882ec039965f3c4923ce901b-Paper.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
217,217,231.0,231.0,231.0,231.0,231.0,"Efficient estimation of word representations in vector
space",https://scholar.google.com/scholar?q=Efficient%20estimation%20of%20word%20representations%20in%20vector%0Aspace,231,38073.0,https://arxiv.org/pdf/1301.3781.pdf%C3%AC%E2%80%94%20%C3%AC%E2%80%9E%C5%93,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
218,218,232.0,232.0,232.0,232.0,232.0,From frequency to meaning: Vector space models of semantics,https://scholar.google.com/scholar?q=From%20frequency%20to%20meaning%3A%20Vector%20space%20models%20of%20semantics,232,3768.0,https://www.jair.org/index.php/jair/article/download/10640/25440/,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
219,219,233.0,233.0,233.0,233.0,233.0,"From context to concept: exploring semantic relationships in
music with word2vec",https://scholar.google.com/scholar?q=From%20context%20to%20concept%3A%20exploring%20semantic%20relationships%20in%0Amusic%20with%20word2vec,233,43.0,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s00521-018-3923-1&casa_token=wbkl2BPLwJ0AAAAA:4WaGBMt_Pz9qeZ6bLdEPSUm-3Xqrac-peHtcXHddSCHiwa4ZcHhgD-WtdHdyOf8_Ua7GvDSqiMrHiybf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
220,220,234.0,234.0,234.0,234.0,234.0,Chord2vec: Learning musical chord embeddings,https://scholar.google.com/scholar?q=Chord2vec%3A%20Learning%20musical%20chord%20embeddings,234,48.0,https://www.researchgate.net/profile/Sephora-Madjiheurem/publication/311452700_Chord2Vec_Learning_Musical_Chord_Embeddings/links/5847098c08ae2d2175703922/Chord2Vec-Learning-Musical-Chord-Embeddings.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
221,221,235.0,235.0,235.0,235.0,235.0,"Chordripple: Recommending chords to help novice
composers go beyond the ordinary",https://scholar.google.com/scholar?q=Chordripple%3A%20Recommending%20chords%20to%20help%20novice%0Acomposers%20go%20beyond%20the%20ordinary,235,72.0,https://dl.acm.org/doi/pdf/10.1145/2856767.2856792?casa_token=Laxun51FFE8AAAAA:RoXIdBLeecLd3d8bb9HO8xglxzysK5msrTd0KXQal-EZ8JnaUR6Xa4aoHSxqE5sLOZ86zHmP_IPB,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
222,222,237.0,237.0,237.0,237.0,237.0,Audio spectrogram representations for processing with convolutional neural networks,https://scholar.google.com/scholar?q=Audio%20spectrogram%20representations%20for%20processing%20with%20convolutional%20neural%20networks,237,202.0,https://arxiv.org/pdf/1706.09559,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
223,223,238.0,238.0,238.0,238.0,238.0,Signal estimation from modified short-time fourier transform,https://scholar.google.com/scholar?q=Signal%20estimation%20from%20modified%20short-time%20fourier%20transform,238,2491.0,http://musicweb.ucsd.edu/~sdubnov/CATbox/Reader/GriffinLimMSTFT.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
224,224,240.0,240.0,240.0,240.0,240.0,Statistical parametric speech synthesis,https://scholar.google.com/scholar?q=Statistical%20parametric%20speech%20synthesis,240,1567.0,https://www.sciencedirect.com/science/article/pii/S0167639309000648?casa_token=nAu2igG3DNkAAAAA:Q7RBWgfsBSDSPR20Nvh7P97xAOR_MNroqNklYu48gXz7l2hRzUSNTYZiwT4RTYlXRpVC6wFTag,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
225,225,241.0,241.0,241.0,241.0,241.0,"A unit selection methodology for music generation using deep neural
networks",https://scholar.google.com/scholar?q=A%20unit%20selection%20methodology%20for%20music%20generation%20using%20deep%20neural%0Anetworks,241,78.0,https://arxiv.org/pdf/1612.03789,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
226,226,242.0,242.0,242.0,242.0,242.0,Midime: Personalizing a musicvae model with user data,https://scholar.google.com/scholar?q=Midime%3A%20Personalizing%20a%20musicvae%20model%20with%20user%20data,242,25.0,https://research.google/pubs/pub48628.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
227,227,243.0,243.0,243.0,243.0,243.0,"Glsr-vae: Geodesic latent space regularization for variational
autoencoder architectures",https://scholar.google.com/scholar?q=Glsr-vae%3A%20Geodesic%20latent%20space%20regularization%20for%20variational%0Aautoencoder%20architectures,243,64.0,https://arxiv.org/pdf/1707.04588,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
228,228,244.0,244.0,244.0,244.0,244.0,Mggan: Solving mode collapse using manifold guided training,https://scholar.google.com/scholar?q=Mggan%3A%20Solving%20mode%20collapse%20using%20manifold%20guided%20training,244,66.0,https://openaccess.thecvf.com/content/ICCV2021W/MELEX/papers/Bang_MGGAN_Solving_Mode_Collapse_Using_Manifold-Guided_Training_ICCVW_2021_paper.pdf,https://github.com/QuickSolverKyle/Tensorflow-,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
229,229,246.0,246.0,246.0,246.0,246.0,"Tuning recurrent neural networks with reinforcement
learning",https://scholar.google.com/scholar?q=Tuning%20recurrent%20neural%20networks%20with%20reinforcement%0Alearning,246,75.0,https://openreview.net/pdf?id=Syyv2e-Kx,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
230,230,247.0,247.0,247.0,247.0,247.0,Sequence tutor: Conservative fine-tuning of sequence generation models with kl-control,https://scholar.google.com/scholar?q=Sequence%20tutor%3A%20Conservative%20fine-tuning%20of%20sequence%20generation%20models%20with%20kl-control,247,158.0,http://proceedings.mlr.press/v70/jaques17a/jaques17a.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
231,231,248.0,248.0,248.0,248.0,248.0,Polyphonic music modelling with lstm-rtrbm,https://scholar.google.com/scholar?q=Polyphonic%20music%20modelling%20with%20lstm-rtrbm,248,25.0,https://dl.acm.org/doi/pdf/10.1145/2733373.2806383?casa_token=g6j_ghmOyn8AAAAA:nYWt7P8ZRLQH4mWfsh-mTX7ovfuJYPc1VHwt_gMhk4hyd6x_9UhThDHcnLNGDwcEYpHkp8beROul,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
232,232,249.0,249.0,249.0,249.0,249.0,"Modelling high-dimensional sequences with lstm-rtrbm: Application
to polyphonic music generation",https://scholar.google.com/scholar?q=Modelling%20high-dimensional%20sequences%20with%20lstm-rtrbm%3A%20Application%0Ato%20polyphonic%20music%20generation,249,48.0,https://www.ijcai.org/Proceedings/15/Papers/582.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
233,233,250.0,250.0,250.0,250.0,250.0,The recurrent temporal restricted boltzmann machine,https://scholar.google.com/scholar?q=The%20recurrent%20temporal%20restricted%20boltzmann%20machine,250,576.0,https://proceedings.neurips.cc/paper_files/paper/2008/file/9ad6aaed513b73148b7d49f70afcfb32-Paper.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
234,234,251.0,251.0,251.0,251.0,251.0,"Imposing higher-level structure in polyphonic music generation
using convolutional restricted boltzmann machines and constraints",https://scholar.google.com/scholar?q=Imposing%20higher-level%20structure%20in%20polyphonic%20music%20generation%0Ausing%20convolutional%20restricted%20boltzmann%20machines%20and%20constraints,251,84.0,https://search.informit.org/doi/pdf/10.3316/informit.668426282761995,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
235,235,252.0,252.0,252.0,252.0,252.0,Variational recurrent auto-encoders,https://scholar.google.com/scholar?q=Variational%20recurrent%20auto-encoders,252,327.0,https://arxiv.org/pdf/1412.6581,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
236,236,254.0,254.0,254.0,254.0,254.0,Mahlernet: Unbounded orchestral music with neural networks,https://scholar.google.com/scholar?q=Mahlernet%3A%20Unbounded%20orchestral%20music%20with%20neural%20networks,254,5.0,https://www.diva-portal.org/smash/get/diva2:1391379/FULLTEXT01.pdf,https://github.com/fast-reflexes/MahlerNetcurrent,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
237,237,255.0,255.0,255.0,255.0,255.0,"Music fadernets: Controllable music generation based on high-level features via
low-level feature modelling",https://scholar.google.com/scholar?q=Music%20fadernets%3A%20Controllable%20music%20generation%20based%20on%20high-level%20features%20via%0Alow-level%20feature%20modelling,255,57.0,https://arxiv.org/pdf/2007.15474,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
238,238,257.0,257.0,257.0,257.0,257.0,Musenet,https://scholar.google.com/scholar?q=Musenet,257,23.0,https://ieeexplore.ieee.org/abstract/document/6984896/,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
239,239,259.0,259.0,259.0,259.0,259.0,allan2005,https://scholar.google.com/scholar?q=allan2005,259,48.0,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=fe50097738743fc40b0e860f03a6d8d4ff9a43c6,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
240,240,262.0,262.0,262.0,262.0,262.0,Improving polyphonic music models with feature-rich encoding,https://scholar.google.com/scholar?q=Improving%20polyphonic%20music%20models%20with%20feature-rich%20encoding,262,15.0,https://arxiv.org/pdf/1911.11775,https://github.com/czhuang/JSB-Chorales-dataset3,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
241,241,263.0,263.0,263.0,263.0,263.0,"Part-invariant model for music generation and
harmonization",https://scholar.google.com/scholar?q=Part-invariant%20model%20for%20music%20generation%20and%0Aharmonization,263,19.0,https://www.researchgate.net/profile/Yujia-Yan/publication/328737123_Part-invariant_Model_For_Music_Generation_And_Harmonization/links/5bdfb4e2299bf1124fbb800a/Part-invariant-Model-For-Music-Generation-And-Harmonization.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
242,242,265.0,265.0,265.0,265.0,265.0,"Live orchestral piano, a system for real-time orchestral music generation",https://scholar.google.com/scholar?q=Live%20orchestral%20piano%2C%20a%20system%20for%20real-time%20orchestral%20music%20generation,265,23.0,https://arxiv.org/pdf/1609.01203,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
243,243,266.0,266.0,266.0,266.0,266.0,Song from pi: A musically plausible network for pop music generation,https://scholar.google.com/scholar?q=Song%20from%20pi%3A%20A%20musically%20plausible%20network%20for%20pop%20music%20generation,266,161.0,https://arxiv.org/pdf/1611.03477,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
244,244,267.0,267.0,267.0,267.0,267.0,Automatic music generation and machine learning based evaluation,https://scholar.google.com/scholar?q=Automatic%20music%20generation%20and%20machine%20learning%20based%20evaluation,267,8.0,https://www.researchgate.net/profile/Young-Min-Kang-2/publication/302206040_Automatic_Music_Generation_and_Machine_Learning_Based_Evaluation/links/5bc79871a6fdcc03c78aaff2/Automatic-Music-Generation-and-Machine-Learning-Based-Evaluation.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
245,245,268.0,268.0,268.0,268.0,268.0,"Convolutional generative adversarial networks with binary neurons for polyphonic
music generation",https://scholar.google.com/scholar?q=Convolutional%20generative%20adversarial%20networks%20with%20binary%20neurons%20for%20polyphonic%0Amusic%20generation,268,112.0,https://arxiv.org/pdf/1804.09399,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
246,246,269.0,269.0,269.0,269.0,269.0,"A gan model with self-attention mechanism to generate multi-instruments
symbolic music",https://scholar.google.com/scholar?q=A%20gan%20model%20with%20self-attention%20mechanism%20to%20generate%20multi-instruments%0Asymbolic%20music,269,23.0,https://ieeexplore.ieee.org/abstract/document/8852291/,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
247,247,270.0,270.0,270.0,270.0,270.0,Learning a latent space of style-aware symbolic music representations by adversarial autoencoders,https://scholar.google.com/scholar?q=Learning%20a%20latent%20space%20of%20style-aware%20symbolic%20music%20representations%20by%20adversarial%20autoencoders,270,4.0,,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
248,248,271.0,271.0,271.0,271.0,271.0,"Musicality-novelty generative adversarial nets for
algorithmic composition",https://scholar.google.com/scholar?q=Musicality-novelty%20generative%20adversarial%20nets%20for%0Aalgorithmic%20composition,271,12.0,https://dl.acm.org/doi/pdf/10.1145/3240508.3240604?casa_token=Jmq8uQj0FZIAAAAA:ktTOQr6qWVnkT3GWNem2rzPo8sDoSka03rvlOGHlfKmfrMW1-DtAu5tjA65I9SBkNfxMVFmBle90,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
249,249,272.0,272.0,272.0,272.0,272.0,Unsupervised feature selection via nonnegative spectral analysis and redundancy control,https://scholar.google.com/scholar?q=Unsupervised%20feature%20selection%20via%20nonnegative%20spectral%20analysis%20and%20redundancy%20control,272,199.0,https://ieeexplore.ieee.org/abstract/document/7271072/,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
250,250,273.0,273.0,273.0,273.0,273.0,Mmm: Exploring conditional multi-track music generation with the transformer,https://scholar.google.com/scholar?q=Mmm%3A%20Exploring%20conditional%20multi-track%20music%20generation%20with%20the%20transformer,273,55.0,https://arxiv.org/pdf/2008.06048,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
251,251,274.0,274.0,274.0,274.0,274.0,"Explicitly conditioned melody generation: A case study with
interdependent rnns",https://scholar.google.com/scholar?q=Explicitly%20conditioned%20melody%20generation%3A%20A%20case%20study%20with%0Ainterdependent%20rnns,274,13.0,https://arxiv.org/pdf/1907.05208,https://github.com/bgenchel/Explicitly-Conditioning-Melody-,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
252,252,275.0,275.0,275.0,275.0,275.0,Generating nontrivial melodies for music as a service,https://scholar.google.com/scholar?q=Generating%20nontrivial%20melodies%20for%20music%20as%20a%20service,275,13.0,https://arxiv.org/pdf/1710.02280,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
253,253,276.0,276.0,276.0,276.0,276.0,Xiaoice band: A melody and arrangement generation framework for pop music,https://scholar.google.com/scholar?q=Xiaoice%20band%3A%20A%20melody%20and%20arrangement%20generation%20framework%20for%20pop%20music,276,84.0,https://dl.acm.org/doi/pdf/10.1145/3219819.3220105?casa_token=H6U_tlCWDAcAAAAA:YDIDyvtRpQJj7ecreVQESUto-WQBybWqJuGfwtTLYSSq5FBYaHx1-lAKA7pRFdlMTNmL7ZI_Ol8A,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
254,254,277.0,277.0,277.0,277.0,277.0,Jazzgan: Improvising with generative adversarial networks,https://scholar.google.com/scholar?q=Jazzgan%3A%20Improvising%20with%20generative%20adversarial%20networks,277,32.0,,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
255,255,278.0,278.0,278.0,278.0,278.0,Improv rnn,https://scholar.google.com/scholar?q=Improv%20rnn,278,49.0,https://ojs.aaai.org/index.php/AIIDE/article/download/12926/12774/,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
256,256,279.0,279.0,279.0,279.0,279.0,"Bebopnet: Deep neural models for personalized jazz
improvisations",https://scholar.google.com/scholar?q=Bebopnet%3A%20Deep%20neural%20models%20for%20personalized%20jazz%0Aimprovisations,279,19.0,https://program.ismir2020.net/static/final_papers/132.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
257,257,280.0,280.0,280.0,280.0,280.0,"Automatic melody harmonization with triad chords: A comparative
study",https://scholar.google.com/scholar?q=Automatic%20melody%20harmonization%20with%20triad%20chords%3A%20A%20comparative%0Astudy,280,42.0,https://www.tandfonline.com/doi/pdf/10.1080/09298215.2021.1873392?casa_token=-7BhEIcgLlsAAAAA:4t28-llOs8P6DtV8JnZFWHL8BT_LzWia6rx9gVSvhjUqDbli0ixizy4fdOPUwIiev4KPZoaP74T4,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
258,258,281.0,281.0,281.0,281.0,281.0,Chord generation from symbolic melody using blstm networks,https://scholar.google.com/scholar?q=Chord%20generation%20from%20symbolic%20melody%20using%20blstm%20networks,281,76.0,https://arxiv.org/pdf/1712.01011,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
259,259,282.0,282.0,282.0,282.0,282.0,"Functional harmony recognition of symbolic music data with multi-task recurrent neural
networks",https://scholar.google.com/scholar?q=Functional%20harmony%20recognition%20of%20symbolic%20music%20data%20with%20multi-task%20recurrent%20neural%0Anetworks,282,63.0,https://archives.ismir.net/ismir2018/paper/000178.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
260,260,283.0,283.0,283.0,283.0,283.0,"Clstms: A combination of two lstm models to generate chords
accompaniment for symbolic melody",https://scholar.google.com/scholar?q=Clstms%3A%20A%20combination%20of%20two%20lstm%20models%20to%20generate%20chords%0Aaccompaniment%20for%20symbolic%20melody,283,15.0,https://ieeexplore.ieee.org/abstract/document/8735487/,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
261,261,285.0,285.0,285.0,285.0,285.0,"Lead sheet generation and arrangement via a hybrid generative
model",https://scholar.google.com/scholar?q=Lead%20sheet%20generation%20and%20arrangement%20via%20a%20hybrid%20generative%0Amodel,285,8.0,https://liuhaumin.github.io/LeadsheetArrangement/pdf/ismir-2018-leadsheet-arrangement.pdf,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
262,262,286.0,286.0,286.0,286.0,286.0,"Pop music generation: From
melody to multi-style arrangement",https://scholar.google.com/scholar?q=Pop%20music%20generation%3A%20From%0Amelody%20to%20multi-style%20arrangement,286,21.0,https://dl.acm.org/doi/pdf/10.1145/3374915?casa_token=uiqhDapUSuIAAAAA:y8hZJDI30vCuOkGA5OuTl6v31q0-H5gg1_vuwYaStOwaDCKaHo7mjjGHTky5ch47ijTjsVmqe1J6,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
263,263,287.0,287.0,287.0,287.0,287.0,Approachable music composition with machine learning at scale,https://scholar.google.com/scholar?q=Approachable%20music%20composition%20with%20machine%20learning%20at%20scale,287,5.0,https://chrome.google.com/webstore/detail/google-scholar-button/ldipcbpaocekfooobnbcddclnhejkcpn?hl=en,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
264,264,288.0,288.0,288.0,288.0,288.0,Mysong: automatic accompaniment generation for vocal melodies,https://scholar.google.com/scholar?q=Mysong%3A%20automatic%20accompaniment%20generation%20for%20vocal%20melodies,288,238.0,https://dl.acm.org/doi/pdf/10.1145/1357054.1357169?casa_token=RzQL0s-gtBEAAAAA:PD_RrN-qxgTZ1SEgJSq1Qa4UJxg8UFIbsT6d0eIkQYzqHtcKbUDUCKsmi-B6HQUtPQSbIKFVj5St,,,0,0,0,0,0,0,0,0,,[0],0,,0.0,
